#Data fitted with model: Rod_Sphere on Sun Nov 12 10:58:21 2017
#[[Fit Statistics]]
#    # function evals   = 18
#    # data points      = 855
#    # variables        = 2
#    chi-square         = 3.608
#    reduced chi-square = 0.004
#    Akaike info crit   = -4671.179
#    Bayesian info crit = -4661.676
#[[Variables]]
#    R:      12 (fixed)
#    Rsig:   0.22120904 +/- 0.001440 (0.65%) (init= 0.1563)
#    qc:     0.001 (fixed)
#    norm:   2.9143e-07 +/- 1.50e-09 (0.52%) (init= 2.198e-07)
#    bkg:    0 (fixed)
#[[Correlations]] (unreported correlations are <  0.100)
#    C(Rsig, norm)                = -0.926 
#x 	 y	 yerr 	 yfit
8.190000000000000058e-02 9.560599999999999654e-02 2.733800000000000119e-02 9.132959256860798125e-02
8.219999999999999529e-02 1.021200000000000024e-01 2.770299999999999846e-02 9.108335690929950101e-02
8.250000000000000389e-02 1.025999999999999968e-01 2.784100000000000116e-02 9.083690548894227113e-02
8.269999999999999574e-02 1.033400000000000013e-01 2.765000000000000097e-02 9.067248741791171518e-02
8.300000000000000433e-02 1.008499999999999952e-01 2.736600000000000144e-02 9.042568873371786831e-02
8.329999999999999905e-02 1.000400000000000039e-01 2.772399999999999864e-02 9.017868907906716192e-02
8.359999999999999376e-02 9.703799999999999926e-02 2.761399999999999966e-02 8.993149398337552114e-02
8.390000000000000235e-02 9.407899999999999596e-02 2.753399999999999945e-02 8.968410896644000985e-02
8.419999999999999707e-02 9.436300000000000243e-02 2.771099999999999952e-02 8.943653953823679781e-02
8.440000000000000280e-02 9.227299999999999391e-02 2.798099999999999893e-02 8.927139351850919835e-02
8.469999999999999751e-02 9.366700000000000026e-02 2.801199999999999871e-02 8.902352895527652910e-02
8.500000000000000611e-02 9.587700000000000389e-02 2.825199999999999934e-02 8.877549462451313211e-02
8.530000000000000082e-02 9.165099999999999636e-02 2.800599999999999964e-02 8.852729599848045694e-02
8.559999999999999554e-02 9.508800000000000585e-02 2.786200000000000135e-02 8.827893853869409058e-02
8.580000000000000127e-02 9.484399999999999775e-02 2.767800000000000121e-02 8.811328134996024297e-02
8.609999999999999598e-02 9.511500000000000510e-02 2.788300000000000153e-02 8.786467127414937517e-02
8.640000000000000457e-02 9.379200000000000037e-02 2.771799999999999958e-02 8.761591687461357802e-02
8.669999999999999929e-02 9.184799999999999909e-02 2.760500000000000106e-02 8.736702357180962941e-02
8.699999999999999400e-02 9.095899999999999819e-02 2.783499999999999863e-02 8.711799677454942770e-02
8.719999999999999973e-02 8.894000000000000516e-02 2.805799999999999961e-02 8.695190741178954186e-02
8.749999999999999445e-02 8.865099999999999369e-02 2.790400000000000172e-02 8.670267011112485489e-02
8.780000000000000304e-02 8.994800000000000018e-02 2.760999999999999913e-02 8.645331368113835790e-02
8.809999999999999776e-02 9.105299999999999505e-02 2.762999999999999831e-02 8.620384348633608473e-02
8.840000000000000635e-02 9.054399999999999948e-02 2.761800000000000019e-02 8.595426487870680421e-02
8.859999999999999820e-02 8.497399999999999398e-02 2.780099999999999932e-02 8.578782154815289829e-02
8.890000000000000679e-02 8.342299999999999716e-02 2.765600000000000003e-02 8.553807411121064352e-02
8.920000000000000151e-02 8.807500000000000051e-02 2.750000000000000014e-02 8.528823247082789605e-02
8.949999999999999623e-02 8.726299999999999335e-02 2.743100000000000052e-02 8.503830193153937012e-02
8.980000000000000482e-02 8.849899999999999434e-02 2.732700000000000060e-02 8.478828778451776016e-02
8.999999999999999667e-02 8.832900000000000473e-02 2.695499999999999979e-02 8.462156784456408010e-02
9.030000000000000526e-02 9.053600000000000536e-02 2.718500000000000083e-02 8.437142607262963778e-02
9.059999999999999998e-02 9.454799999999999316e-02 2.734299999999999925e-02 8.412121473608685784e-02
9.089999999999999469e-02 9.000700000000000367e-02 2.735599999999999837e-02 8.387093907560697059e-02
9.120000000000000329e-02 8.766899999999999693e-02 2.732400000000000106e-02 8.362060431768289503e-02
9.139999999999999514e-02 8.480400000000000438e-02 2.715100000000000152e-02 8.345368422164653466e-02
9.170000000000000373e-02 8.307799999999999907e-02 2.703500000000000000e-02 8.320326254335730365e-02
9.199999999999999845e-02 8.447300000000000642e-02 2.714799999999999852e-02 8.295279563431988412e-02
9.229999999999999316e-02 8.824899999999999411e-02 2.757599999999999982e-02 8.270228866758175257e-02
9.260000000000000175e-02 8.888500000000000567e-02 2.786599999999999841e-02 8.245174680122323296e-02
9.289999999999999647e-02 8.609899999999999498e-02 2.744100000000000011e-02 8.220117517819194863e-02
9.310000000000000220e-02 8.497399999999999398e-02 2.722000000000000114e-02 8.203411343082739338e-02
9.339999999999999691e-02 8.381900000000000461e-02 2.704600000000000060e-02 8.178350360049459200e-02
9.370000000000000551e-02 8.610299999999999898e-02 2.692200000000000149e-02 8.153287765279276789e-02
9.400000000000000022e-02 8.346900000000000153e-02 2.724100000000000132e-02 8.128224067379156981e-02
9.429999999999999494e-02 8.229200000000000403e-02 2.756300000000000069e-02 8.103159773367490937e-02
9.450000000000000067e-02 8.530999999999999694e-02 2.762500000000000025e-02 8.086450162506972350e-02
9.479999999999999538e-02 8.631900000000000683e-02 2.792999999999999997e-02 8.061385997319024665e-02
9.510000000000000397e-02 8.603900000000000436e-02 2.798600000000000046e-02 8.036322580182726771e-02
9.539999999999999869e-02 8.415899999999999770e-02 2.781099999999999892e-02 8.011260412157829303e-02
9.569999999999999341e-02 8.268999999999999961e-02 2.791099999999999831e-02 7.986199992643162882e-02
9.589999999999999913e-02 8.318499999999999506e-02 2.788200000000000053e-02 7.969494263553049407e-02
9.619999999999999385e-02 8.075100000000000333e-02 2.772600000000000064e-02 7.944437863438096048e-02
9.650000000000000244e-02 8.382299999999999474e-02 2.764700000000000144e-02 7.919384535328703734e-02
9.679999999999999716e-02 8.455100000000000116e-02 2.784100000000000116e-02 7.894334772405169065e-02
9.710000000000000575e-02 8.245900000000000452e-02 2.757000000000000076e-02 7.869289066117429732e-02
9.729999999999999760e-02 8.215100000000000180e-02 2.698199999999999904e-02 7.852594424180761590e-02
9.760000000000000620e-02 8.178900000000000059e-02 2.692800000000000055e-02 7.827556566318195908e-02
9.790000000000000091e-02 7.856000000000000483e-02 2.682199999999999862e-02 7.802524067055560675e-02
9.819999999999999563e-02 7.576800000000000201e-02 2.677600000000000119e-02 7.777497411375453029e-02
9.850000000000000422e-02 7.583900000000000363e-02 2.676999999999999866e-02 7.752477082463786473e-02
9.869999999999999607e-02 7.848600000000000021e-02 2.712300000000000127e-02 7.735800615851884388e-02
9.900000000000000466e-02 8.077399999999999858e-02 2.718999999999999889e-02 7.710791900377182706e-02
9.929999999999999938e-02 8.229799999999999616e-02 2.715100000000000152e-02 7.685790791278304668e-02
9.959999999999999409e-02 8.270700000000000274e-02 2.713899999999999993e-02 7.660797765036178597e-02
9.990000000000000269e-02 8.058800000000000685e-02 2.723199999999999926e-02 7.635813296271805328e-02
1.000999999999999945e-01 7.927299999999999625e-02 2.690100000000000130e-02 7.619161971449758819e-02
1.004000000000000031e-01 7.697800000000000475e-02 2.693900000000000114e-02 7.594192814768296884e-02
1.006999999999999978e-01 7.735400000000000609e-02 2.727800000000000016e-02 7.569233472027905862e-02
1.010000000000000064e-01 7.919700000000000351e-02 2.727200000000000110e-02 7.544284410918311590e-02
1.013000000000000012e-01 7.721000000000000085e-02 2.725599999999999898e-02 7.519346097209125834e-02
1.015999999999999959e-01 7.802499999999999714e-02 2.753799999999999998e-02 7.494418994737370165e-02
1.018000000000000016e-01 7.930700000000000249e-02 2.778200000000000114e-02 7.477807383063361790e-02
1.020999999999999963e-01 8.026999999999999413e-02 2.790600000000000025e-02 7.452899991448183603e-02
1.024000000000000049e-01 7.874799999999999855e-02 2.802100000000000077e-02 7.428005038427502871e-02
1.026999999999999996e-01 7.694299999999999751e-02 2.797300000000000134e-02 7.403122980647673657e-02
1.029999999999999943e-01 7.627599999999999658e-02 2.796099999999999974e-02 7.378254272766092414e-02
1.032000000000000001e-01 7.573699999999999877e-02 2.780699999999999839e-02 7.361682774405400864e-02
1.034999999999999948e-01 7.237499999999999489e-02 2.759700000000000000e-02 7.336837321265005096e-02
1.038000000000000034e-01 6.985600000000000143e-02 2.736900000000000097e-02 7.312006420630565162e-02
1.040999999999999981e-01 6.786999999999999977e-02 2.683899999999999827e-02 7.287190519767947072e-02
1.044000000000000067e-01 6.655300000000000105e-02 2.665599999999999914e-02 7.262390063900876769e-02
1.045999999999999985e-01 6.633999999999999619e-02 2.663899999999999949e-02 7.245865226143743953e-02
1.048999999999999932e-01 6.935199999999999698e-02 2.683200000000000168e-02 7.221091495740650235e-02
1.052000000000000018e-01 7.320200000000000318e-02 2.674599999999999894e-02 7.196334387529453036e-02
1.054999999999999966e-01 7.560999999999999666e-02 2.688700000000000118e-02 7.171594339153099240e-02
1.058000000000000052e-01 7.535200000000000231e-02 2.698100000000000151e-02 7.146871786162388440e-02
1.059999999999999970e-01 7.480100000000000637e-02 2.707299999999999984e-02 7.130400017962648662e-02
1.063000000000000056e-01 7.713399999999999423e-02 2.693900000000000114e-02 7.105707586123627406e-02
1.066000000000000003e-01 7.688599999999999601e-02 2.656499999999999834e-02 7.081033800832715885e-02
1.068999999999999950e-01 7.620599999999999596e-02 2.620400000000000160e-02 7.056379089882391931e-02
1.072000000000000036e-01 7.789200000000000290e-02 2.631500000000000158e-02 7.031743878926073610e-02
1.073999999999999955e-01 7.515600000000000058e-02 2.625600000000000156e-02 7.015331447512096474e-02
1.077000000000000041e-01 7.495799999999999685e-02 2.619300000000000100e-02 6.990729676602290554e-02
1.079999999999999988e-01 7.195400000000000407e-02 2.633900000000000130e-02 6.966148530232280089e-02
1.082999999999999935e-01 6.776100000000000179e-02 2.657400000000000040e-02 6.941588426131298228e-02
1.086000000000000021e-01 6.975299999999999556e-02 2.700400000000000023e-02 6.917049779845922675e-02
1.087999999999999939e-01 6.812100000000000100e-02 2.660300000000000165e-02 6.900702807547383355e-02
1.091000000000000025e-01 6.647300000000000431e-02 2.640599999999999892e-02 6.876200841768420613e-02
1.093999999999999972e-01 6.554200000000000303e-02 2.632299999999999918e-02 6.851721431191036549e-02
1.097000000000000058e-01 6.632799999999999807e-02 2.650100000000000025e-02 6.827264983283440336e-02
1.100000000000000006e-01 6.987899999999999667e-02 2.634399999999999936e-02 6.802831903290720850e-02
1.102999999999999953e-01 7.340900000000000203e-02 2.651500000000000037e-02 6.778422594226632403e-02
1.105000000000000010e-01 7.010600000000000165e-02 2.619700000000000153e-02 6.762163125594336521e-02
1.107999999999999957e-01 7.035800000000000387e-02 2.601799999999999946e-02 6.737794324244690547e-02
1.111000000000000043e-01 6.917099999999999638e-02 2.605400000000000077e-02 6.713450357557033954e-02
1.113999999999999990e-01 6.826999999999999735e-02 2.603600000000000012e-02 6.689131620295296621e-02
1.116999999999999937e-01 6.511400000000000521e-02 2.615299999999999916e-02 6.664838504955476750e-02
1.118999999999999995e-01 6.580400000000000138e-02 2.650299999999999878e-02 6.648657521925413483e-02
1.121999999999999942e-01 6.485599999999999699e-02 2.629400000000000140e-02 6.624407975818907834e-02
1.125000000000000028e-01 5.955799999999999983e-02 2.621899999999999925e-02 6.600185087146764884e-02
1.127999999999999975e-01 5.935700000000000004e-02 2.625500000000000056e-02 6.575989240026912375e-02
1.131000000000000061e-01 6.056899999999999784e-02 2.641699999999999951e-02 6.551820816275967518e-02
1.132999999999999979e-01 6.208700000000000330e-02 2.643399999999999916e-02 6.535723956487120290e-02
1.136000000000000065e-01 6.231099999999999833e-02 2.628099999999999881e-02 6.511602080560670303e-02
1.139000000000000012e-01 6.489499999999999436e-02 2.655799999999999828e-02 6.487508634879188274e-02
1.141999999999999960e-01 6.512199999999999933e-02 2.665199999999999861e-02 6.463443992764626722e-02
1.145000000000000046e-01 6.092899999999999705e-02 2.631100000000000105e-02 6.439408525207425404e-02
1.146999999999999964e-01 6.174600000000000227e-02 2.610799999999999926e-02 6.423401270403879260e-02
1.150000000000000050e-01 6.650399999999999368e-02 2.630400000000000099e-02 6.399415245180478662e-02
1.152999999999999997e-01 6.827099999999999835e-02 2.591600000000000154e-02 6.375459372378096401e-02
1.155999999999999944e-01 6.932099999999999373e-02 2.600299999999999834e-02 6.351534014387512361e-02
1.159000000000000030e-01 6.870099999999999818e-02 2.610799999999999926e-02 6.327639531240920878e-02
1.160999999999999949e-01 6.914700000000000013e-02 2.620600000000000013e-02 6.311727205224697268e-02
1.164000000000000035e-01 6.887799999999999478e-02 2.640699999999999992e-02 6.287884973799974520e-02
1.166999999999999982e-01 6.673500000000000265e-02 2.658999999999999905e-02 6.264074565733770972e-02
1.170000000000000068e-01 6.485899999999999999e-02 2.675599999999999853e-02 6.240296332365156962e-02
1.173000000000000015e-01 6.578100000000000613e-02 2.686099999999999946e-02 6.216550622650718338e-02
1.175999999999999962e-01 6.509299999999999808e-02 2.693600000000000161e-02 6.192837783159789444e-02
1.178000000000000019e-01 6.479100000000000137e-02 2.663700000000000095e-02 6.177047654797248460e-02
1.180999999999999966e-01 6.735399999999999721e-02 2.697300000000000045e-02 6.153390362668031965e-02
1.184000000000000052e-01 6.619899999999999396e-02 2.680300000000000044e-02 6.129766853242037822e-02
1.187000000000000000e-01 6.286999999999999533e-02 2.642100000000000004e-02 6.106177464297352087e-02
1.189999999999999947e-01 6.390500000000000347e-02 2.657699999999999993e-02 6.082622531204719130e-02
1.192000000000000004e-01 6.274899999999999922e-02 2.607299999999999895e-02 6.066938549140075271e-02
1.194999999999999951e-01 5.937699999999999922e-02 2.599699999999999928e-02 6.043441781184869660e-02
1.198000000000000037e-01 5.756499999999999811e-02 2.562599999999999947e-02 6.019980351604878321e-02
1.200999999999999984e-01 5.775099999999999678e-02 2.533399999999999888e-02 5.996554586911312379e-02
1.203999999999999931e-01 5.653899999999999898e-02 2.563500000000000154e-02 5.973164811190918161e-02
1.205999999999999989e-01 5.353800000000000225e-02 2.571199999999999875e-02 5.957591780195262143e-02
1.208999999999999936e-01 5.493599999999999872e-02 2.624200000000000144e-02 5.934262699694314858e-02
1.212000000000000022e-01 5.794699999999999851e-02 2.641200000000000145e-02 5.910970460520528075e-02
1.214999999999999969e-01 5.923500000000000293e-02 2.652799999999999950e-02 5.887715377844037618e-02
1.218000000000000055e-01 5.917200000000000237e-02 2.593900000000000025e-02 5.864497764396486845e-02
1.219999999999999973e-01 5.961099999999999732e-02 2.576799999999999924e-02 5.849040325000165463e-02
1.223000000000000059e-01 5.723400000000000015e-02 2.640299999999999939e-02 5.825885848595325350e-02
1.226000000000000006e-01 5.706100000000000061e-02 2.635399999999999895e-02 5.802769663429330205e-02
1.228999999999999954e-01 5.308100000000000318e-02 2.603400000000000158e-02 5.779692073271191360e-02
1.232000000000000040e-01 5.328100000000000197e-02 2.616500000000000076e-02 5.756653379440363621e-02
1.233999999999999958e-01 6.009400000000000158e-02 2.622999999999999984e-02 5.741316006980574926e-02
1.237000000000000044e-01 5.803699999999999831e-02 2.574099999999999999e-02 5.718342803301326022e-02
1.239999999999999991e-01 5.574899999999999994e-02 2.575500000000000012e-02 5.695409287477570109e-02
1.242999999999999938e-01 5.208600000000000035e-02 2.548399999999999971e-02 5.672515751831044839e-02
1.246000000000000024e-01 5.366699999999999943e-02 2.529800000000000104e-02 5.649662486225792701e-02
1.247999999999999943e-01 5.374700000000000311e-02 2.496299999999999908e-02 5.634449490097077212e-02
1.250999999999999890e-01 5.645000000000000018e-02 2.486299999999999968e-02 5.611663978690192151e-02
1.254000000000000115e-01 6.060399999999999815e-02 2.519300000000000012e-02 5.588919498270159686e-02
1.257000000000000062e-01 5.833900000000000197e-02 2.572699999999999987e-02 5.566216329678939229e-02
1.260000000000000009e-01 5.564800000000000302e-02 2.612499999999999892e-02 5.543554751295598493e-02
1.262999999999999956e-01 5.489999999999999741e-02 2.613400000000000098e-02 5.520935039035600178e-02
1.265000000000000013e-01 5.660199999999999954e-02 2.597199999999999856e-02 5.505878624958748802e-02
1.267999999999999960e-01 5.454500000000000320e-02 2.573999999999999899e-02 5.483329296023250338e-02
1.270999999999999908e-01 5.355100000000000138e-02 2.569000000000000103e-02 5.460822556937049849e-02
1.274000000000000132e-01 5.453299999999999814e-02 2.566399999999999931e-02 5.438358674578088608e-02
1.277000000000000079e-01 5.415799999999999781e-02 2.559000000000000163e-02 5.415937913358955663e-02
1.279000000000000137e-01 5.321700000000000041e-02 2.558500000000000010e-02 5.401014824859771968e-02
1.282000000000000084e-01 5.204099999999999698e-02 2.520199999999999871e-02 5.378666513094541163e-02
1.285000000000000031e-01 4.920599999999999974e-02 2.483600000000000044e-02 5.356362015516850927e-02
1.287999999999999978e-01 5.160800000000000110e-02 2.520400000000000071e-02 5.334101587500526820e-02
1.290999999999999925e-01 5.453899999999999720e-02 2.559799999999999923e-02 5.311885481955095495e-02
1.292999999999999983e-01 5.592899999999999955e-02 2.558699999999999863e-02 5.297099492298051882e-02
1.295999999999999930e-01 5.232400000000000245e-02 2.515099999999999975e-02 5.274957812867317464e-02
1.298999999999999877e-01 5.181100000000000289e-02 2.529199999999999851e-02 5.252861118289958026e-02
1.302000000000000102e-01 5.353299999999999725e-02 2.551799999999999902e-02 5.230809652445612273e-02
1.305000000000000049e-01 5.306299999999999906e-02 2.519899999999999918e-02 5.208803656753412115e-02
1.307000000000000106e-01 5.272500000000000103e-02 2.541500000000000009e-02 5.194158372260225531e-02
1.310000000000000053e-01 5.158599999999999991e-02 2.585900000000000004e-02 5.172228689962644205e-02
1.313000000000000000e-01 5.414399999999999769e-02 2.633900000000000130e-02 5.150345109581466047e-02
1.315999999999999948e-01 5.549199999999999966e-02 2.629199999999999940e-02 5.128507863524704724e-02
1.318999999999999895e-01 5.514700000000000157e-02 2.585199999999999998e-02 5.106717181746303624e-02
1.320999999999999952e-01 5.668800000000000228e-02 2.580599999999999908e-02 5.092216042051560948e-02
1.323999999999999899e-01 5.782899999999999846e-02 2.594000000000000125e-02 5.070503471752620811e-02
1.327000000000000124e-01 5.260399999999999798e-02 2.586000000000000104e-02 5.048838066958308279e-02
1.330000000000000071e-01 5.389300000000000340e-02 2.587599999999999970e-02 5.027220048639928496e-02
1.333000000000000018e-01 5.504499999999999671e-02 2.588100000000000123e-02 5.005649635323747987e-02
1.335000000000000075e-01 5.243199999999999944e-02 2.590900000000000147e-02 4.991295913811440166e-02
1.338000000000000023e-01 5.316400000000000292e-02 2.558300000000000157e-02 4.969805321145985555e-02
1.340999999999999970e-01 5.355100000000000138e-02 2.519100000000000159e-02 4.948362904283672148e-02
1.343999999999999917e-01 5.089799999999999880e-02 2.510799999999999838e-02 4.926968872806017363e-02
1.346999999999999864e-01 5.239100000000000007e-02 2.517399999999999846e-02 4.905623433861114324e-02
1.350000000000000089e-01 4.852599999999999969e-02 2.535000000000000100e-02 4.884326792166428233e-02
1.351999999999999869e-01 4.681600000000000344e-02 2.558799999999999963e-02 4.870156240616094201e-02
1.355000000000000093e-01 4.586199999999999999e-02 2.533699999999999841e-02 4.848941376007109838e-02
1.358000000000000040e-01 4.304299999999999793e-02 2.531900000000000123e-02 4.827775842701146486e-02
1.360999999999999988e-01 4.157799999999999691e-02 2.549299999999999830e-02 4.806659836529242336e-02
1.363999999999999935e-01 4.333300000000000346e-02 2.566999999999999837e-02 4.785593550906407784e-02
1.365999999999999992e-01 4.448599999999999777e-02 2.592399999999999913e-02 4.771577077439797393e-02
1.368999999999999939e-01 4.554199999999999915e-02 2.605899999999999883e-02 4.750594082658742001e-02
1.371999999999999886e-01 4.242599999999999844e-02 2.586499999999999910e-02 4.729661312414873420e-02
1.375000000000000111e-01 4.271199999999999997e-02 2.554400000000000073e-02 4.708778951294647491e-02
1.378000000000000058e-01 4.532800000000000024e-02 2.528000000000000039e-02 4.687947181485446063e-02
1.380000000000000115e-01 4.814199999999999730e-02 2.504999999999999935e-02 4.674087530114625494e-02
1.383000000000000063e-01 5.077999999999999875e-02 2.500899999999999998e-02 4.653340477514532336e-02
1.386000000000000010e-01 5.246800000000000075e-02 2.537800000000000125e-02 4.632644490360002948e-02
1.388999999999999957e-01 5.031100000000000155e-02 2.531999999999999876e-02 4.611999742076347553e-02
1.391999999999999904e-01 4.705499999999999960e-02 2.532099999999999976e-02 4.591406403709068218e-02
1.393999999999999961e-01 4.475200000000000011e-02 2.534499999999999947e-02 4.577706155920385767e-02
1.396999999999999909e-01 4.664100000000000190e-02 2.540299999999999850e-02 4.557198874398630389e-02
1.400000000000000133e-01 4.745800000000000018e-02 2.555400000000000033e-02 4.536743447314030286e-02
1.403000000000000080e-01 4.683500000000000163e-02 2.533699999999999841e-02 4.516340037024805382e-02
1.406000000000000028e-01 4.774699999999999778e-02 2.510000000000000078e-02 4.495988803530891198e-02
1.408000000000000085e-01 4.629799999999999888e-02 2.458700000000000122e-02 4.482450379590293549e-02
1.411000000000000032e-01 4.708400000000000085e-02 2.488800000000000040e-02 4.462186456587607236e-02
1.413999999999999979e-01 4.518699999999999800e-02 2.495199999999999849e-02 4.441975125554822879e-02
1.416999999999999926e-01 4.299100000000000144e-02 2.532900000000000082e-02 4.421816537887400533e-02
1.419999999999999873e-01 4.349499999999999894e-02 2.606599999999999889e-02 4.401710842646186506e-02
1.421999999999999931e-01 4.228699999999999820e-02 2.625699999999999909e-02 4.388336503055662030e-02
1.424999999999999878e-01 4.333100000000000146e-02 2.606599999999999889e-02 4.368319286780435184e-02
1.428000000000000103e-01 4.191700000000000287e-02 2.580299999999999955e-02 4.348355349054173341e-02
1.431000000000000050e-01 3.911499999999999699e-02 2.527799999999999839e-02 4.328444830423831130e-02
1.433999999999999997e-01 3.867700000000000304e-02 2.518300000000000052e-02 4.308587869127455255e-02
1.436999999999999944e-01 3.944600000000000189e-02 2.529599999999999904e-02 4.288784601099985411e-02
1.439000000000000001e-01 4.251900000000000124e-02 2.489299999999999846e-02 4.275612318097102293e-02
1.441999999999999948e-01 4.213900000000000284e-02 2.485400000000000109e-02 4.255898834691979049e-02
1.444999999999999896e-01 4.055500000000000077e-02 2.470699999999999980e-02 4.236239395834076604e-02
1.448000000000000120e-01 3.815400000000000041e-02 2.412299999999999861e-02 4.216634129064401881e-02
1.451000000000000068e-01 3.754899999999999904e-02 2.444800000000000098e-02 4.197083159648985762e-02
1.453000000000000125e-01 3.867899999999999811e-02 2.455799999999999997e-02 4.184079406068096779e-02
1.456000000000000072e-01 4.072300000000000225e-02 2.489999999999999852e-02 4.164619204452980200e-02
1.459000000000000019e-01 3.911900000000000099e-02 2.498500000000000026e-02 4.145213623160683841e-02
1.461999999999999966e-01 3.651000000000000079e-02 2.473500000000000004e-02 4.125862779169969796e-02
1.464999999999999913e-01 3.579399999999999943e-02 2.486899999999999875e-02 4.106566787214629283e-02
1.466999999999999971e-01 3.604299999999999865e-02 2.504599999999999882e-02 4.093733321575961787e-02
1.469999999999999918e-01 3.625400000000000150e-02 2.516300000000000134e-02 4.074528998567314431e-02
1.472999999999999865e-01 3.671399999999999664e-02 2.508099999999999913e-02 4.055379822626443281e-02
1.476000000000000090e-01 4.115599999999999814e-02 2.500600000000000045e-02 4.036285900313313357e-02
1.479000000000000037e-01 4.193899999999999711e-02 2.470999999999999933e-02 4.017247335974758610e-02
1.481000000000000094e-01 4.125000000000000194e-02 2.464399999999999924e-02 4.004585764709815698e-02
1.484000000000000041e-01 3.887199999999999683e-02 2.408499999999999877e-02 3.985639689555435516e-02
1.486999999999999988e-01 4.003600000000000214e-02 2.406799999999999912e-02 3.966749239867918553e-02
1.489999999999999936e-01 3.817199999999999760e-02 2.432000000000000134e-02 3.947914511940143339e-02
1.492999999999999883e-01 3.898100000000000176e-02 2.461500000000000146e-02 3.929135599885417995e-02
1.494999999999999940e-01 3.391600000000000170e-02 2.477000000000000035e-02 3.916647379492814440e-02
1.497999999999999887e-01 3.328899999999999915e-02 2.501499999999999904e-02 3.897961697137473924e-02
1.501000000000000112e-01 3.422200000000000242e-02 2.489399999999999946e-02 3.879332071024788053e-02
1.504000000000000059e-01 3.126999999999999919e-02 2.515799999999999981e-02 3.860758587340148984e-02
1.507000000000000006e-01 3.293200000000000294e-02 2.549099999999999977e-02 3.842241330124552406e-02
1.509000000000000064e-01 3.854899999999999993e-02 2.563999999999999960e-02 3.829927769442347668e-02
1.512000000000000011e-01 3.712700000000000028e-02 2.530200000000000157e-02 3.811504403966522320e-02
1.514999999999999958e-01 3.557300000000000045e-02 2.488900000000000140e-02 3.793137478644412891e-02
1.517999999999999905e-01 3.380099999999999771e-02 2.446200000000000110e-02 3.774827069720982503e-02
1.521000000000000130e-01 3.376900000000000041e-02 2.460599999999999940e-02 3.756573251333503866e-02
1.524000000000000077e-01 3.216800000000000215e-02 2.450799999999999854e-02 3.738376095519641701e-02
1.526000000000000134e-01 3.382999999999999896e-02 2.464300000000000171e-02 3.726276172145115417e-02
1.529000000000000081e-01 3.786199999999999982e-02 2.514900000000000121e-02 3.708173608360791629e-02
1.532000000000000028e-01 3.485200000000000103e-02 2.444999999999999951e-02 3.690127889047774279e-02
1.534999999999999976e-01 3.331200000000000133e-02 2.401800000000000115e-02 3.672139078615190011e-02
1.537999999999999923e-01 3.338100000000000095e-02 2.391700000000000076e-02 3.654207239411034341e-02
1.539999999999999980e-01 3.443600000000000133e-02 2.328399999999999914e-02 3.642284360483731553e-02
1.542999999999999927e-01 3.513399999999999856e-02 2.345200000000000062e-02 3.624447606306663294e-02
1.545999999999999874e-01 3.235400000000000081e-02 2.362799999999999970e-02 3.606667979606998503e-02
1.549000000000000099e-01 3.129200000000000037e-02 2.348000000000000087e-02 3.588945535247826252e-02
1.552000000000000046e-01 3.409999999999999837e-02 2.388200000000000045e-02 3.571280326070944144e-02
1.554000000000000103e-01 3.210799999999999765e-02 2.415399999999999839e-02 3.559535342459917151e-02
1.557000000000000051e-01 3.315400000000000291e-02 2.449600000000000041e-02 3.541965637217420887e-02
1.559999999999999998e-01 3.558399999999999758e-02 2.456699999999999856e-02 3.524453298253198141e-02
1.562999999999999945e-01 3.706299999999999872e-02 2.404200000000000087e-02 3.506998371072574117e-02
1.565999999999999892e-01 3.840299999999999964e-02 2.379300000000000165e-02 3.489600899200671208e-02
1.567999999999999949e-01 3.783299999999999857e-02 2.390199999999999964e-02 3.478034524836658148e-02
1.570999999999999897e-01 3.554299999999999821e-02 2.371699999999999850e-02 3.460732903185298470e-02
1.574000000000000121e-01 3.483499999999999791e-02 2.365099999999999841e-02 3.443488843297125290e-02
1.577000000000000068e-01 3.224799999999999889e-02 2.378999999999999865e-02 3.426302381513694761e-02
1.580000000000000016e-01 3.361399999999999805e-02 2.445500000000000104e-02 3.409173552238661808e-02
1.582000000000000073e-01 3.318000000000000116e-02 2.426400000000000085e-02 3.397786366898298410e-02
1.585000000000000020e-01 3.038099999999999828e-02 2.395699999999999913e-02 3.380753663022243588e-02
1.587999999999999967e-01 3.165899999999999964e-02 2.366000000000000048e-02 3.363778673993634422e-02
1.590999999999999914e-01 3.316199999999999704e-02 2.342800000000000091e-02 3.346861427189611049e-02
1.593999999999999861e-01 3.337699999999999695e-02 2.333500000000000157e-02 3.330001948092776998e-02
1.595999999999999919e-01 3.235099999999999781e-02 2.334500000000000117e-02 3.318794400262597283e-02
1.598999999999999866e-01 2.975200000000000067e-02 2.319999999999999840e-02 3.302031252190019972e-02
1.602000000000000091e-01 3.321799999999999753e-02 2.342299999999999938e-02 3.285325930587939397e-02
1.605000000000000038e-01 3.259700000000000097e-02 2.431099999999999928e-02 3.268678454073351003e-02
1.607999999999999985e-01 2.726800000000000057e-02 2.441799999999999873e-02 3.252088839413088545e-02
1.610999999999999932e-01 2.651500000000000037e-02 2.402500000000000122e-02 3.235557101533459434e-02
1.612999999999999989e-01 2.636600000000000055e-02 2.355399999999999855e-02 3.224568103255999463e-02
