#Data fitted with model: Sphere on Wed Nov 29 15:38:36 2017
#[[Fit Statistics]]
#    # function evals   = 50
#    # data points      = 855
#    # variables        = 3
#    chi-square         = 17.066
#    reduced chi-square = 0.020
#    Akaike info crit   = -3340.458
#    Bayesian info crit = -3326.205
#[[Variables]]
#    R:        13.6698507 +/- 0.265657 (1.94%) (init= 10)
#    Rsig:     2.43814474 +/- 0.163070 (6.69%) (init= 2)
#    rhoc:     1 (fixed)
#    rhosol:   0 (fixed)
#    norm:     1.1850e-07 +/- 6.38e-09 (5.38%) (init= 2e-07)
#    bkg:      0 (fixed)
#[[Correlations]] (unreported correlations are <  0.100)
#    C(R, norm)                   = -0.994 
#    C(R, Rsig)                   = -0.989 
#    C(Rsig, norm)                =  0.968 
#x 	 y	 yerr 	 yfit
7.910000000000000364e-02 9.669700000000000517e-02 2.827199999999999852e-02 9.410850696112336988e-02
7.939999999999999836e-02 9.400000000000000022e-02 2.837399999999999992e-02 9.387076813713420009e-02
7.969999999999999307e-02 9.236199999999999966e-02 2.833199999999999955e-02 9.363268658284330803e-02
7.989999999999999880e-02 8.998399999999999455e-02 2.796999999999999834e-02 9.347377766283744560e-02
8.019999999999999352e-02 9.281100000000000461e-02 2.770600000000000146e-02 9.323513623924906124e-02
8.050000000000000211e-02 9.443100000000000105e-02 2.768199999999999827e-02 9.299616570092701651e-02
8.079999999999999682e-02 9.563399999999999679e-02 2.778800000000000020e-02 9.275687115135418381e-02
8.110000000000000542e-02 9.792099999999999416e-02 2.758499999999999841e-02 9.251725769246499365e-02
8.129999999999999727e-02 9.601899999999999324e-02 2.736099999999999990e-02 9.235734073339782468e-02
8.160000000000000586e-02 9.306499999999999495e-02 2.718399999999999983e-02 9.211720709187211364e-02
8.190000000000000058e-02 9.560599999999999654e-02 2.733800000000000119e-02 9.187676813733389181e-02
8.219999999999999529e-02 1.021200000000000024e-01 2.770299999999999846e-02 9.163602896459632774e-02
8.250000000000000389e-02 1.025999999999999968e-01 2.784100000000000116e-02 9.139499466613835998e-02
8.269999999999999574e-02 1.033400000000000013e-01 2.765000000000000097e-02 9.123414368877663660e-02
8.300000000000000433e-02 1.008499999999999952e-01 2.736600000000000144e-02 9.099262882386810469e-02
8.329999999999999905e-02 1.000400000000000039e-01 2.772399999999999864e-02 9.075083240050006717e-02
8.359999999999999376e-02 9.703799999999999926e-02 2.761399999999999966e-02 9.050875950116397950e-02
8.390000000000000235e-02 9.407899999999999596e-02 2.753399999999999945e-02 9.026641520523960571e-02
8.419999999999999707e-02 9.436300000000000243e-02 2.771099999999999952e-02 9.002380458882952574e-02
8.440000000000000280e-02 9.227299999999999391e-02 2.798099999999999893e-02 8.986191872722820717e-02
8.469999999999999751e-02 9.366700000000000026e-02 2.801199999999999871e-02 8.961887551414625397e-02
8.500000000000000611e-02 9.587700000000000389e-02 2.825199999999999934e-02 8.937557949957677939e-02
8.530000000000000082e-02 9.165099999999999636e-02 2.800599999999999964e-02 8.913203574619744940e-02
8.559999999999999554e-02 9.508800000000000585e-02 2.786200000000000135e-02 8.888824931264249773e-02
8.580000000000000127e-02 9.484399999999999775e-02 2.767800000000000121e-02 8.872559269747762323e-02
8.609999999999999598e-02 9.511500000000000510e-02 2.788300000000000153e-02 8.848141302687369258e-02
8.640000000000000457e-02 9.379200000000000037e-02 2.771799999999999958e-02 8.823700414477872456e-02
8.669999999999999929e-02 9.184799999999999909e-02 2.760500000000000106e-02 8.799237109360995290e-02
8.699999999999999400e-02 9.095899999999999819e-02 2.783499999999999863e-02 8.774751891098443723e-02
8.719999999999999973e-02 8.894000000000000516e-02 2.805799999999999961e-02 8.758416486834061376e-02
8.749999999999999445e-02 8.865099999999999369e-02 2.790400000000000172e-02 8.733895864777900531e-02
8.780000000000000304e-02 8.994800000000000018e-02 2.760999999999999913e-02 8.709354670471866622e-02
8.809999999999999776e-02 9.105299999999999505e-02 2.762999999999999831e-02 8.684793405780523445e-02
8.840000000000000635e-02 9.054399999999999948e-02 2.761800000000000019e-02 8.660212572013852028e-02
8.859999999999999820e-02 8.497399999999999398e-02 2.780099999999999932e-02 8.643814725096966856e-02
8.890000000000000679e-02 8.342299999999999716e-02 2.765600000000000003e-02 8.619202388670478554e-02
8.920000000000000151e-02 8.807500000000000051e-02 2.750000000000000014e-02 8.594571817163684790e-02
8.949999999999999623e-02 8.726299999999999335e-02 2.743100000000000052e-02 8.569923509717991550e-02
8.980000000000000482e-02 8.849899999999999434e-02 2.732700000000000060e-02 8.545257964846754428e-02
8.999999999999999667e-02 8.832900000000000473e-02 2.695499999999999979e-02 8.528804937806962194e-02
9.030000000000000526e-02 9.053600000000000536e-02 2.718500000000000083e-02 8.504111769945472965e-02
9.059999999999999998e-02 9.454799999999999316e-02 2.734299999999999925e-02 8.479402690838629131e-02
9.089999999999999469e-02 9.000700000000000367e-02 2.735599999999999837e-02 8.454678196564043013e-02
9.120000000000000329e-02 8.766899999999999693e-02 2.732400000000000106e-02 8.429938782499031558e-02
9.139999999999999514e-02 8.480400000000000438e-02 2.715100000000000152e-02 8.413437795323853996e-02
9.170000000000000373e-02 8.307799999999999907e-02 2.703500000000000000e-02 8.388674613829362470e-02
9.199999999999999845e-02 8.447300000000000642e-02 2.714799999999999852e-02 8.363897830010588730e-02
9.229999999999999316e-02 8.824899999999999411e-02 2.757599999999999982e-02 8.339107936546422128e-02
9.260000000000000175e-02 8.888500000000000567e-02 2.786599999999999841e-02 8.314305425344463429e-02
9.289999999999999647e-02 8.609899999999999498e-02 2.744100000000000011e-02 8.289490787525952142e-02
9.310000000000000220e-02 8.497399999999999398e-02 2.722000000000000114e-02 8.272941200804471984e-02
9.339999999999999691e-02 8.381900000000000461e-02 2.704600000000000060e-02 8.248107441155708153e-02
9.370000000000000551e-02 8.610299999999999898e-02 2.692200000000000149e-02 8.223262860588931300e-02
9.400000000000000022e-02 8.346900000000000153e-02 2.724100000000000132e-02 8.198407947214379765e-02
9.429999999999999494e-02 8.229200000000000403e-02 2.756300000000000069e-02 8.173543188286552796e-02
9.450000000000000067e-02 8.530999999999999694e-02 2.762500000000000025e-02 8.156961452808775270e-02
9.479999999999999538e-02 8.631900000000000683e-02 2.792999999999999997e-02 8.132081365042521937e-02
9.510000000000000397e-02 8.603900000000000436e-02 2.798600000000000046e-02 8.107192726773196356e-02
9.539999999999999869e-02 8.415899999999999770e-02 2.781099999999999892e-02 8.082296021992395330e-02
9.569999999999999341e-02 8.268999999999999961e-02 2.791099999999999831e-02 8.057391733767964304e-02
9.589999999999999913e-02 8.318499999999999506e-02 2.788200000000000053e-02 8.040784900055231166e-02
9.619999999999999385e-02 8.075100000000000333e-02 2.772600000000000064e-02 8.015869043687717799e-02
9.650000000000000244e-02 8.382299999999999474e-02 2.764700000000000144e-02 7.990946887432255619e-02
9.679999999999999716e-02 8.455100000000000116e-02 2.784100000000000116e-02 7.966018910847083578e-02
9.710000000000000575e-02 8.245900000000000452e-02 2.757000000000000076e-02 7.941085592500153612e-02
9.729999999999999760e-02 8.215100000000000180e-02 2.698199999999999904e-02 7.924460648499062621e-02
9.760000000000000620e-02 8.178900000000000059e-02 2.692800000000000055e-02 7.899519487965946107e-02
9.790000000000000091e-02 7.856000000000000483e-02 2.682199999999999862e-02 7.874574256904062763e-02
9.819999999999999563e-02 7.576800000000000201e-02 2.677600000000000119e-02 7.849625430130456605e-02
9.850000000000000422e-02 7.583900000000000363e-02 2.676999999999999866e-02 7.824673481406828335e-02
9.869999999999999607e-02 7.848600000000000021e-02 2.712300000000000127e-02 7.808037347980605059e-02
9.900000000000000466e-02 8.077399999999999858e-02 2.718999999999999889e-02 7.783081245900885792e-02
9.929999999999999938e-02 8.229799999999999616e-02 2.715100000000000152e-02 7.758123279972008179e-02
9.959999999999999409e-02 8.270700000000000274e-02 2.713899999999999993e-02 7.733163919969104905e-02
9.990000000000000269e-02 8.058800000000000685e-02 2.723199999999999926e-02 7.708203634548475847e-02
1.000999999999999945e-01 7.927299999999999625e-02 2.690100000000000130e-02 7.691563161070183452e-02
1.004000000000000031e-01 7.697800000000000475e-02 2.693900000000000114e-02 7.666602371663908122e-02
1.006999999999999978e-01 7.735400000000000609e-02 2.727800000000000016e-02 7.641641901018547678e-02
1.010000000000000064e-01 7.919700000000000351e-02 2.727200000000000110e-02 7.616682213573963689e-02
1.013000000000000012e-01 7.721000000000000085e-02 2.725599999999999898e-02 7.591723772589294150e-02
1.015999999999999959e-01 7.802499999999999714e-02 2.753799999999999998e-02 7.566767040129925015e-02
1.018000000000000016e-01 7.930700000000000249e-02 2.778200000000000114e-02 7.550130395305629238e-02
1.020999999999999963e-01 8.026999999999999413e-02 2.790600000000000025e-02 7.525177533916986572e-02
1.024000000000000049e-01 7.874799999999999855e-02 2.802100000000000077e-02 7.500227607293415144e-02
1.026999999999999996e-01 7.694299999999999751e-02 2.797300000000000134e-02 7.475281073012782218e-02
1.029999999999999943e-01 7.627599999999999658e-02 2.796099999999999974e-02 7.450338387399318973e-02
1.032000000000000001e-01 7.573699999999999877e-02 2.780699999999999839e-02 7.433712293244594538e-02
1.034999999999999948e-01 7.237499999999999489e-02 2.759700000000000000e-02 7.408777032685440189e-02
1.038000000000000034e-01 6.985600000000000143e-02 2.736900000000000097e-02 7.383846831433596436e-02
1.040999999999999981e-01 6.786999999999999977e-02 2.683899999999999827e-02 7.358922141109400239e-02
1.044000000000000067e-01 6.655300000000000105e-02 2.665599999999999914e-02 7.334003412021385115e-02
1.045999999999999985e-01 6.633999999999999619e-02 2.663899999999999949e-02 7.317394459536200046e-02
1.048999999999999932e-01 6.935199999999999698e-02 2.683200000000000168e-02 7.292486662925877494e-02
1.052000000000000018e-01 7.320200000000000318e-02 2.674599999999999894e-02 7.267586021868555068e-02
1.054999999999999966e-01 7.560999999999999666e-02 2.688700000000000118e-02 7.242692981758844240e-02
1.058000000000000052e-01 7.535200000000000231e-02 2.698100000000000151e-02 7.217807986623146765e-02
1.059999999999999970e-01 7.480100000000000637e-02 2.707299999999999984e-02 7.201222677943981687e-02
1.063000000000000056e-01 7.713399999999999423e-02 2.693900000000000114e-02 7.176352074070092846e-02
1.066000000000000003e-01 7.688599999999999601e-02 2.656499999999999834e-02 7.151490692461864862e-02
1.068999999999999950e-01 7.620599999999999596e-02 2.620400000000000160e-02 7.126638972028237484e-02
1.072000000000000036e-01 7.789200000000000290e-02 2.631500000000000158e-02 7.101797350255358021e-02
1.073999999999999955e-01 7.515600000000000058e-02 2.625600000000000156e-02 7.085242094834162674e-02
1.077000000000000041e-01 7.495799999999999685e-02 2.619300000000000100e-02 7.060418272453308774e-02
1.079999999999999988e-01 7.195400000000000407e-02 2.633900000000000130e-02 7.035605708320151475e-02
1.082999999999999935e-01 6.776100000000000179e-02 2.657400000000000040e-02 7.010804834606484959e-02
1.086000000000000021e-01 6.975299999999999556e-02 2.700400000000000023e-02 6.986016082008550399e-02
1.087999999999999939e-01 6.812100000000000100e-02 2.660300000000000165e-02 6.969497192913319539e-02
1.091000000000000025e-01 6.647300000000000431e-02 2.640599999999999892e-02 6.944729595234955255e-02
1.093999999999999972e-01 6.554200000000000303e-02 2.632299999999999918e-02 6.919975259897864772e-02
1.097000000000000058e-01 6.632799999999999807e-02 2.650100000000000025e-02 6.895234612093852078e-02
1.100000000000000006e-01 6.987899999999999667e-02 2.634399999999999936e-02 6.870508075488261646e-02
1.102999999999999953e-01 7.340900000000000203e-02 2.651500000000000037e-02 6.845796072209303640e-02
1.105000000000000010e-01 7.010600000000000165e-02 2.619700000000000153e-02 6.829329685185098198e-02
1.107999999999999957e-01 7.035800000000000387e-02 2.601799999999999946e-02 6.804642837971484892e-02
1.111000000000000043e-01 6.917099999999999638e-02 2.605400000000000077e-02 6.779971642164733803e-02
1.113999999999999990e-01 6.826999999999999735e-02 2.603600000000000012e-02 6.755316514167122866e-02
1.116999999999999937e-01 6.511400000000000521e-02 2.615299999999999916e-02 6.730677868795192920e-02
1.118999999999999995e-01 6.580400000000000138e-02 2.650299999999999878e-02 6.714261466353753371e-02
1.121999999999999942e-01 6.485599999999999699e-02 2.629400000000000140e-02 6.689651209500156737e-02
1.125000000000000028e-01 5.955799999999999983e-02 2.621899999999999925e-02 6.665058533620336900e-02
1.127999999999999975e-01 5.935700000000000004e-02 2.625500000000000056e-02 6.640483847630297698e-02
1.131000000000000061e-01 6.056899999999999784e-02 2.641699999999999951e-02 6.615927558813677889e-02
1.132999999999999979e-01 6.208700000000000330e-02 2.643399999999999916e-02 6.599567120639172890e-02
1.136000000000000065e-01 6.231099999999999833e-02 2.628099999999999881e-02 6.575042394388584677e-02
1.139000000000000012e-01 6.489499999999999436e-02 2.655799999999999828e-02 6.550537143346862878e-02
1.141999999999999960e-01 6.512199999999999933e-02 2.665199999999999861e-02 6.526051768729651537e-02
1.145000000000000046e-01 6.092899999999999705e-02 2.631100000000000105e-02 6.501586670075545915e-02
1.146999999999999964e-01 6.174600000000000227e-02 2.610799999999999926e-02 6.485288065270006230e-02
1.150000000000000050e-01 6.650399999999999368e-02 2.630400000000000099e-02 6.460857643166866005e-02
1.152999999999999997e-01 6.827099999999999835e-02 2.591600000000000154e-02 6.436448554193628657e-02
1.155999999999999944e-01 6.932099999999999373e-02 2.600299999999999834e-02 6.412061191660711756e-02
1.159000000000000030e-01 6.870099999999999818e-02 2.610799999999999926e-02 6.387695947158797405e-02
1.160999999999999949e-01 6.914700000000000013e-02 2.620600000000000013e-02 6.371464931215072014e-02
1.164000000000000035e-01 6.887799999999999478e-02 2.640699999999999992e-02 6.347137415600678789e-02
1.166999999999999982e-01 6.673500000000000265e-02 2.658999999999999905e-02 6.322833053784235324e-02
1.170000000000000068e-01 6.485899999999999999e-02 2.675599999999999853e-02 6.298552230975412725e-02
1.173000000000000015e-01 6.578100000000000613e-02 2.686099999999999946e-02 6.274295330623470834e-02
1.175999999999999962e-01 6.509299999999999808e-02 2.693600000000000161e-02 6.250062734408823317e-02
1.178000000000000019e-01 6.479100000000000137e-02 2.663700000000000095e-02 6.233921360244117083e-02
1.180999999999999966e-01 6.735399999999999721e-02 2.697300000000000045e-02 6.209730114272889179e-02
1.184000000000000052e-01 6.619899999999999396e-02 2.680300000000000044e-02 6.185564181542361345e-02
1.187000000000000000e-01 6.286999999999999533e-02 2.642100000000000004e-02 6.161423937176344068e-02
1.189999999999999947e-01 6.390500000000000347e-02 2.657699999999999993e-02 6.137309754491594715e-02
1.192000000000000004e-01 6.274899999999999922e-02 2.607299999999999895e-02 6.121248294946171620e-02
1.194999999999999951e-01 5.937699999999999922e-02 2.599699999999999928e-02 6.097178373056549860e-02
1.198000000000000037e-01 5.756499999999999811e-02 2.562599999999999947e-02 6.073135499465135562e-02
1.200999999999999984e-01 5.775099999999999678e-02 2.533399999999999888e-02 6.049120040795796793e-02
1.203999999999999931e-01 5.653899999999999898e-02 2.563500000000000154e-02 6.025132361829202421e-02
1.205999999999999989e-01 5.353800000000000225e-02 2.571199999999999875e-02 6.009156188320741859e-02
1.208999999999999936e-01 5.493599999999999872e-02 2.624200000000000144e-02 5.985215614452591565e-02
1.212000000000000022e-01 5.794699999999999851e-02 2.641200000000000145e-02 5.961303783967929204e-02
1.214999999999999969e-01 5.923500000000000293e-02 2.652799999999999950e-02 5.937421054825827577e-02
1.218000000000000055e-01 5.917200000000000237e-02 2.593900000000000025e-02 5.913567783108087533e-02
1.219999999999999973e-01 5.961099999999999732e-02 2.576799999999999924e-02 5.897682142188792609e-02
1.223000000000000059e-01 5.723400000000000015e-02 2.640299999999999939e-02 5.873878752350254751e-02
1.226000000000000006e-01 5.706100000000000061e-02 2.635399999999999895e-02 5.850105760256683884e-02
1.228999999999999954e-01 5.308100000000000318e-02 2.603400000000000158e-02 5.826363515047174035e-02
1.232000000000000040e-01 5.328100000000000197e-02 2.616500000000000076e-02 5.802652363951583958e-02
1.233999999999999958e-01 6.009400000000000158e-02 2.622999999999999984e-02 5.786862375000070141e-02
1.237000000000000044e-01 5.803699999999999831e-02 2.574099999999999999e-02 5.763203813843150586e-02
1.239999999999999991e-01 5.574899999999999994e-02 2.575500000000000012e-02 5.739577263362589249e-02
1.242999999999999938e-01 5.208600000000000035e-02 2.548399999999999971e-02 5.715983063732092001e-02
1.246000000000000024e-01 5.366699999999999943e-02 2.529800000000000104e-02 5.692421553186230443e-02
1.247999999999999943e-01 5.374700000000000311e-02 2.496299999999999908e-02 5.676732206240592965e-02
1.250999999999999890e-01 5.645000000000000018e-02 2.486299999999999968e-02 5.653225923848661377e-02
1.254000000000000115e-01 6.060399999999999815e-02 2.519300000000000012e-02 5.629753222973669924e-02
1.257000000000000062e-01 5.833900000000000197e-02 2.572699999999999987e-02 5.606314434688296211e-02
1.260000000000000009e-01 5.564800000000000302e-02 2.612499999999999892e-02 5.582909888098289142e-02
1.262999999999999956e-01 5.489999999999999741e-02 2.613400000000000098e-02 5.559539910336786656e-02
1.265000000000000013e-01 5.660199999999999954e-02 2.597199999999999856e-02 5.543979290719090042e-02
1.267999999999999960e-01 5.454500000000000320e-02 2.573999999999999899e-02 5.520667649258934051e-02
1.270999999999999908e-01 5.355100000000000138e-02 2.569000000000000103e-02 5.497391439296290400e-02
1.274000000000000132e-01 5.453299999999999814e-02 2.566399999999999931e-02 5.474150980684349549e-02
1.277000000000000079e-01 5.415799999999999781e-02 2.559000000000000163e-02 5.450946591278472975e-02
1.279000000000000137e-01 5.321700000000000041e-02 2.558500000000000010e-02 5.435497192848093295e-02
1.282000000000000084e-01 5.204099999999999698e-02 2.520199999999999871e-02 5.412353619688410611e-02
1.285000000000000031e-01 4.920599999999999974e-02 2.483600000000000044e-02 5.389246953543095492e-02
1.287999999999999978e-01 5.160800000000000110e-02 2.520400000000000071e-02 5.366177504898893974e-02
1.290999999999999925e-01 5.453899999999999720e-02 2.559799999999999923e-02 5.343145582221577733e-02
1.292999999999999983e-01 5.592899999999999955e-02 2.558699999999999863e-02 5.327811966274702965e-02
1.295999999999999930e-01 5.232400000000000245e-02 2.515099999999999975e-02 5.304843266851178019e-02
1.298999999999999877e-01 5.181100000000000289e-02 2.529199999999999851e-02 5.281912906054334056e-02
1.302000000000000102e-01 5.353299999999999725e-02 2.551799999999999902e-02 5.259021184900391360e-02
1.305000000000000049e-01 5.306299999999999906e-02 2.519899999999999918e-02 5.236168402363589741e-02
1.307000000000000106e-01 5.272500000000000103e-02 2.541500000000000009e-02 5.220954993286242712e-02
1.310000000000000053e-01 5.158599999999999991e-02 2.585900000000000004e-02 5.198167767272333234e-02
1.313000000000000000e-01 5.414399999999999769e-02 2.633900000000000130e-02 5.175420267125230983e-02
1.315999999999999948e-01 5.549199999999999966e-02 2.629199999999999940e-02 5.152712784296393372e-02
1.318999999999999895e-01 5.514700000000000157e-02 2.585199999999999998e-02 5.130045608176365957e-02
1.320999999999999952e-01 5.668800000000000228e-02 2.580599999999999908e-02 5.114956692020076329e-02
1.323999999999999899e-01 5.782899999999999846e-02 2.594000000000000125e-02 5.092357331228686279e-02
1.327000000000000124e-01 5.260399999999999798e-02 2.586000000000000104e-02 5.069799038750203574e-02
1.330000000000000071e-01 5.389300000000000340e-02 2.587599999999999970e-02 5.047282096386872252e-02
1.333000000000000018e-01 5.504499999999999671e-02 2.588100000000000123e-02 5.024806783863204618e-02
1.335000000000000075e-01 5.243199999999999944e-02 2.590900000000000147e-02 5.009846507063068360e-02
1.338000000000000023e-01 5.316400000000000292e-02 2.558300000000000157e-02 4.987441193561767405e-02
1.340999999999999970e-01 5.355100000000000138e-02 2.519100000000000159e-02 4.965078245649287569e-02
1.343999999999999917e-01 5.089799999999999880e-02 2.510799999999999838e-02 4.942757935403982450e-02
1.346999999999999864e-01 5.239100000000000007e-02 2.517399999999999846e-02 4.920480532811740554e-02
1.350000000000000089e-01 4.852599999999999969e-02 2.535000000000000100e-02 4.898246305763084840e-02
1.351999999999999869e-01 4.681600000000000344e-02 2.558799999999999963e-02 4.883447605485672499e-02
1.355000000000000093e-01 4.586199999999999999e-02 2.533699999999999841e-02 4.861285927288708231e-02
1.358000000000000040e-01 4.304299999999999793e-02 2.531900000000000123e-02 4.839168128745173492e-02
1.360999999999999988e-01 4.157799999999999691e-02 2.549299999999999830e-02 4.817094470039451348e-02
1.363999999999999935e-01 4.333300000000000346e-02 2.566999999999999837e-02 4.795065209248363519e-02
1.365999999999999992e-01 4.448599999999999777e-02 2.592399999999999913e-02 4.780403827386064258e-02
1.368999999999999939e-01 4.554199999999999915e-02 2.605899999999999883e-02 4.758449130891724554e-02
1.371999999999999886e-01 4.242599999999999844e-02 2.586499999999999910e-02 4.736539510195617725e-02
1.375000000000000111e-01 4.271199999999999997e-02 2.554400000000000073e-02 4.714675215627420896e-02
1.378000000000000058e-01 4.532800000000000024e-02 2.528000000000000039e-02 4.692856495399094774e-02
1.380000000000000115e-01 4.814199999999999730e-02 2.504999999999999935e-02 4.678336122605607911e-02
1.383000000000000063e-01 5.077999999999999875e-02 2.500899999999999998e-02 4.656593905434680547e-02
1.386000000000000010e-01 5.246800000000000075e-02 2.537800000000000125e-02 4.634897914134646774e-02
1.388999999999999957e-01 5.031100000000000155e-02 2.531999999999999876e-02 4.613248389136865441e-02
1.391999999999999904e-01 4.705499999999999960e-02 2.532099999999999976e-02 4.591645568746860473e-02
1.393999999999999961e-01 4.475200000000000011e-02 2.534499999999999947e-02 4.577269752209990605e-02
1.396999999999999909e-01 4.664100000000000190e-02 2.540299999999999850e-02 4.555745296622315532e-02
1.400000000000000133e-01 4.745800000000000018e-02 2.555400000000000033e-02 4.534268170719987084e-02
1.403000000000000080e-01 4.683500000000000163e-02 2.533699999999999841e-02 4.512838605001946030e-02
1.406000000000000028e-01 4.774699999999999778e-02 2.510000000000000078e-02 4.491456827835220433e-02
1.408000000000000085e-01 4.629799999999999888e-02 2.458700000000000122e-02 4.477228970727585577e-02
1.411000000000000032e-01 4.708400000000000085e-02 2.488800000000000040e-02 4.455927342835061533e-02
1.413999999999999979e-01 4.518699999999999800e-02 2.495199999999999849e-02 4.434674102042335253e-02
1.416999999999999926e-01 4.299100000000000144e-02 2.532900000000000082e-02 4.413469468891256797e-02
1.419999999999999873e-01 4.349499999999999894e-02 2.606599999999999889e-02 4.392313661787698026e-02
1.421999999999999931e-01 4.228699999999999820e-02 2.625699999999999909e-02 4.378237022854871568e-02
1.424999999999999878e-01 4.333100000000000146e-02 2.606599999999999889e-02 4.357163072040262652e-02
1.428000000000000103e-01 4.191700000000000287e-02 2.580299999999999955e-02 4.336138519241934663e-02
1.431000000000000050e-01 3.911499999999999699e-02 2.527799999999999839e-02 4.315163575029321713e-02
1.433999999999999997e-01 3.867700000000000304e-02 2.518300000000000052e-02 4.294238447833795269e-02
1.436999999999999944e-01 3.944600000000000189e-02 2.529599999999999904e-02 4.273363343948484439e-02
1.439000000000000001e-01 4.251900000000000124e-02 2.489299999999999846e-02 4.259474499658019719e-02
1.441999999999999948e-01 4.213900000000000284e-02 2.485400000000000109e-02 4.238683220577729727e-02
1.444999999999999896e-01 4.055500000000000077e-02 2.470699999999999980e-02 4.217942504468563669e-02
1.448000000000000120e-01 3.815400000000000041e-02 2.412299999999999861e-02 4.197252549783252185e-02
1.451000000000000068e-01 3.754899999999999904e-02 2.444800000000000098e-02 4.176613552836586779e-02
1.453000000000000125e-01 3.867899999999999811e-02 2.455799999999999997e-02 4.162882627371525257e-02
1.456000000000000072e-01 4.072300000000000225e-02 2.489999999999999852e-02 4.142328990438633174e-02
1.459000000000000019e-01 3.911900000000000099e-02 2.498500000000000026e-02 4.121826824301005193e-02
1.461999999999999966e-01 3.651000000000000079e-02 2.473500000000000004e-02 4.101376317437679248e-02
1.464999999999999913e-01 3.579399999999999943e-02 2.486899999999999875e-02 4.080977656191980135e-02
1.466999999999999971e-01 3.604299999999999865e-02 2.504599999999999882e-02 4.067407442870666495e-02
1.469999999999999918e-01 3.625400000000000150e-02 2.516300000000000134e-02 4.047095599285591150e-02
1.472999999999999865e-01 3.671399999999999664e-02 2.508099999999999913e-02 4.026836087798210673e-02
1.476000000000000090e-01 4.115599999999999814e-02 2.500600000000000045e-02 4.006629086927771671e-02
1.479000000000000037e-01 4.193899999999999711e-02 2.470999999999999933e-02 3.986474773061950833e-02
1.481000000000000094e-01 4.125000000000000194e-02 2.464399999999999924e-02 3.973067920516774182e-02
1.484000000000000041e-01 3.887199999999999683e-02 2.408499999999999877e-02 3.953001804512051853e-02
1.486999999999999988e-01 4.003600000000000214e-02 2.406799999999999912e-02 3.932988835466871141e-02
1.489999999999999936e-01 3.817199999999999760e-02 2.432000000000000134e-02 3.913029181963426778e-02
1.492999999999999883e-01 3.898100000000000176e-02 2.461500000000000146e-02 3.893123010458338085e-02
1.494999999999999940e-01 3.391600000000000170e-02 2.477000000000000035e-02 3.879882022915501216e-02
1.497999999999999887e-01 3.328899999999999915e-02 2.501499999999999904e-02 3.860065352209646888e-02
1.501000000000000112e-01 3.422200000000000242e-02 2.489399999999999946e-02 3.840302597006645807e-02
1.504000000000000059e-01 3.126999999999999919e-02 2.515799999999999981e-02 3.820593915983051120e-02
1.507000000000000006e-01 3.293200000000000294e-02 2.549099999999999977e-02 3.800939465697680819e-02
1.509000000000000064e-01 3.854899999999999993e-02 2.563999999999999960e-02 3.787866703383833272e-02
1.512000000000000011e-01 3.712700000000000028e-02 2.530200000000000157e-02 3.768302979824915411e-02
1.514999999999999958e-01 3.557300000000000045e-02 2.488900000000000140e-02 3.748793894155909301e-02
1.517999999999999905e-01 3.380099999999999771e-02 2.446200000000000110e-02 3.729339595187659145e-02
1.521000000000000130e-01 3.376900000000000041e-02 2.460599999999999940e-02 3.709940229622928770e-02
1.524000000000000077e-01 3.216800000000000215e-02 2.450799999999999854e-02 3.690595942058712969e-02
1.526000000000000134e-01 3.382999999999999896e-02 2.464300000000000171e-02 3.677730419692101099e-02
1.529000000000000081e-01 3.786199999999999982e-02 2.514900000000000121e-02 3.658478244410234143e-02
1.532000000000000028e-01 3.485200000000000103e-02 2.444999999999999951e-02 3.639281522444304251e-02
1.534999999999999976e-01 3.331200000000000133e-02 2.401800000000000115e-02 3.620140390691101856e-02
1.537999999999999923e-01 3.338100000000000095e-02 2.391700000000000076e-02 3.601054983953438926e-02
1.539999999999999980e-01 3.443600000000000133e-02 2.328399999999999914e-02 3.588362403426190173e-02
1.542999999999999927e-01 3.513399999999999856e-02 2.345200000000000062e-02 3.569370165597642724e-02
1.545999999999999874e-01 3.235400000000000081e-02 2.362799999999999970e-02 3.550434002042766879e-02
1.549000000000000099e-01 3.129200000000000037e-02 2.348000000000000087e-02 3.531554039910612258e-02
1.552000000000000046e-01 3.409999999999999837e-02 2.388200000000000045e-02 3.512730404269782253e-02
1.554000000000000103e-01 3.210799999999999765e-02 2.415399999999999839e-02 3.500212667159559310e-02
1.557000000000000051e-01 3.315400000000000291e-02 2.449600000000000041e-02 3.481483181293790197e-02
1.559999999999999998e-01 3.558399999999999758e-02 2.456699999999999856e-02 3.462810345288463987e-02
1.562999999999999945e-01 3.706299999999999872e-02 2.404200000000000087e-02 3.444194276611121930e-02
1.565999999999999892e-01 3.840299999999999964e-02 2.379300000000000165e-02 3.425635090664059385e-02
1.567999999999999949e-01 3.783299999999999857e-02 2.390199999999999964e-02 3.413293957604877915e-02
1.570999999999999897e-01 3.554299999999999821e-02 2.371699999999999850e-02 3.394829827059577670e-02
1.574000000000000121e-01 3.483499999999999791e-02 2.365099999999999841e-02 3.376422876913946075e-02
1.577000000000000068e-01 3.224799999999999889e-02 2.378999999999999865e-02 3.358073215028036657e-02
1.580000000000000016e-01 3.361399999999999805e-02 2.445500000000000104e-02 3.339780947213511625e-02
1.582000000000000073e-01 3.318000000000000116e-02 2.426400000000000085e-02 3.327618038926079269e-02
